年	月	日	時	分	縣市	行政區	allLocation	GoogleLat	GoogleLng	死	2-30	受傷	當事人數	天候	道路照明設備	道路類別	道路型態	事故位置	路面狀況1	路面狀況2	路面狀況3	道路障礙1	道路障礙2	號誌1	號誌2	車道劃分-分向	車道劃分-分道1	車道劃分-分道2	車道劃分-分道3	事故類型及型態	行動電話	當事者行動狀態	駕駛資格情形	保護裝置	飲酒情形	駕駛執照種類	個人肇逃否	肇因碼-主要	性別	受傷程度	車輛撞擊部位1	車輛撞擊部位2
113	9	12	8	8	臺北市	文山區	文山區木柵路1段與木柵路1段191巷口口	24.98774	121.5513406	0	0	2	2	8	6	5	3	1	1	5	4	5	13	2	1	5	4	5	2	16	1	6	1	5	1	10	1		2	2	12	
113	9	12	8	11	臺北市	大同區	大同區環河北路1段與迪化街1段312巷口口	25.061464	121.5085659	0	0	1	3	8	5	5	14	9	1	5	4	5	13	4	4	1	4	5	2	13	1	15	1	6	2	10	1		2	3	12	
113	9	12	8	15	臺北市	大同區	大同區重慶北路2段與涼州街口	25.0609111	121.5134302	0	0	1	2	8	6	5	5	1	1	5	4	5	13	2	1	1	4	5	2	13	1	9	1	6	1	10	1		2	2	12	
113	9	12	8	16	臺北市	大安區	大安區市民大道3段198號與市民大道3段口出入口	25.04405198	121.5380485	0	0	1	2	8	6	5	3	1	1	5	4	5	13	4	4	1	4	5	2	16	1	6	1	7	1	8	1		1	3	5	
113	9	12	8	19	臺北市	士林區	士林區德行東路與德行東路90巷口	25.10752208	121.527875	0	0	1	2	8	7	5	4	1	1	5	4	5	13	4	4	9	4	5	1	17	4	5	1	3	11	8	2		1	4	17	
113	9	12	8	29	臺北市	萬華區	萬華區環河南路1段與武昌街2段口	25.0456941	121.5026823	0	0	1	2	8	6	5	3	1	1	5	4	5	13	1	1	5	4	5	1	17	4	10	1	3	1	10	1		2	2	12	
113	9	12	8	33	臺北市	大同區	大同區延平北路4段與酒泉街口	25.0723392	121.511044	0	0	1	2	8	7	5	4	2	1	5	4	5	13	2	1	5	4	5	2	12	1	1	1	3	2	8	1		1	3	8	
113	9	12	8	45	臺北市	大安區	大安區忠孝東路4段181巷與敦化南路1段161巷口	25.0435083	121.5507884	0	0	1	2	8	7	5	4	2	1	5	4	5	13	4	4	10	5	5	1	15	1	9	1	5	1	10	1		2	3	14	
113	9	12	8	48	臺北市	信義區	信義區莊敬路與莊敬路197巷口	25.0308328	121.5612637	0	0	2	3	8	6	5	4	1	1	5	4	5	13	2	1	5	4	5	2	16	4	5	1	3	1	4	1		1	3	4	
113	9	12	8	59	臺北市	大安區	大安區新生南路3段與辛亥路2段口	25.0220306	121.534411	0	0	2	4	8	7	5	4	2	1	5	4	5	13	1	1	1	4	4	2	17	1	9	1	7	1	8	1		1	3	3	
113	9	12	9	10	臺北市	文山區	文山區萬壽橋與木柵路4段口	24.9917364	121.5714331	0	0	1	3	8	6	5	14	9	1	5	4	5	13	1	1	1	4	5	2	12	1	14	1	7	1	2	1		1	3	2	
113	9	12	9	11	臺北市	中正區	中正區信義路2段與金山南路1段口	25.0341624	121.5272623	0	0	1	2	8	7	5	4	1	1	5	4	5	13	1	1	1	4	5	2	17	1	7	1	7	2	8	1		1	3	17	
113	9	12	9	16	臺北市	松山區	松山區塔悠路97-3號	25.0531042	121.5702011	0	0	1	2	8	7	5	14	9	1	5	4	5	13	4	4	1	4	5	2	16	1	6	1	7	1	6	1		1	3	2	
113	9	12	9	17	臺北市	信義區	信義區松智路與松廉路口	25.0340853	121.5654391	0	0	1	2	8	6	5	3	1	1	5	4	5	13	1	1	5	4	5	2	17	4	11	1	3	2	4	1		1	3	1	
113	9	12	10	9	臺北市	大同區	大同區民族西路與大龍街159巷9弄口口	25.0685114	121.5166436	0	0	1	2	8	5	5	4	2	1	5	4	5	13	2	1	5	4	5	2	10	1	15	1	7	2	8	1		1	3	5	
113	9	12	10	20	臺北市	大同區	大同區重慶北路1段與長安西路口	25.0515392	121.514189	0	0	1	2	8	6	5	5	2	1	5	4	5	13	2	1	1	4	5	2	17	1	7	1	6	2	10	1		1	2	14	
113	9	12	10	30	臺北市	松山區	松山區慶城街16巷與南京東路3段303巷7弄口	25.05293476	121.5457945	0	0	1	2	8	7	5	3	18	1	5	4	5	13	4	4	10	5	5	2	3	1	5	1	7	1	8	1		1	3	1	
113	9	12	10	54	臺北市	中正區	中正區公園路與常德街口	25.0415379	121.5160764	0	0	1	2	8	5	8	22	22	1	5	4	5	13	2	1	9	4	5	2	9	1	12	1	7	1	6	1		1	3	10	
113	9	12	11	12	臺北市	南港區	南港區研究院路1段與研究院路1段101巷口	25.0520591	121.6161544	0	0	1	2	8	6	5	4	1	1	5	4	5	13	1	1	3	4	5	2	16	1	5	1	7	1	8	1		1	3	5	
113	9	12	11	34	臺北市	中山區	中山區長春路258巷10弄與長春路258巷口	25.0539028	121.5390437	0	0	1	2	7	5	5	4	2	1	5	4	5	13	4	4	10	5	5	2	15	4	9	1	3	1	8	1		1	3	1	
113	9	12	11	45	臺北市	文山區	文山區新光路1段31巷與指南路2段45巷口口	24.989604	121.5742947	0	0	1	2	8	6	5	3	1	1	5	4	5	13	4	4	10	5	5	2	16	1	5	1	5	1	10	1		2	2	14	
113	9	12	12	10	臺北市	北投區	北投區立農街2段與東華街2段口	25.11903312	121.5126362	0	0	2	3	8	6	5	4	1	1	5	4	5	13	2	1	1	4	5	1	12	1	9	1	5	1	10	1		1	2	12	
113	9	12	12	11	臺北市	南港區	南港區研究院路2段31號	25.04615879	121.6152159	0	0	1	2	8	6	5	14	9	1	5	4	5	13	2	1	1	4	5	2	16	4	9	1	3	2	8	1		2	3	2	
113	9	12	12	25	臺北市	中正區	中正區和平西路2段與寧波西街口	25.0290316	121.5122661	0	0	1	2	8	7	5	4	1	1	5	4	5	13	1	1	1	4	5	2	16	1	6	1	7	1	8	1		1	3	2	
113	9	12	12	30	臺北市	北投區	北投區中央北路4段與學園路口	25.1267036	121.4659754	0	0	2	3	8	7	5	3	2	1	5	4	5	13	2	1	5	4	5	1	16	1	6	1	6	1	10	1		1	3	12	
113	9	12	12	36	臺北市	中山區	中山區合江街21號	25.0552394	121.5390802	0	0	1	2	8	6	5	14	9	1	5	4	5	13	4	4	5	5	5	2	16	1	5	8	4	9	20	1		2	2	14	
113	9	12	12	38	臺北市	文山區	文山區萬美街2段與和平東路4段66巷口	25.0054726	121.5644066	0	0	1	2	8	7	5	3	1	1	5	4	5	13	1	1	10	5	5	2	16	1	5	1	7	1	4	1		1	3	1	
113	9	12	12	50	臺北市	南港區	南港區忠孝東路6段與忠孝東路6段225巷口	25.0494194	121.5883711	0	0	1	2	8	6	5	4	1	1	5	4	5	8	4	4	10	5	5	2	15	4	9	1	3	1	8	1		2	3	1	
113	9	12	12	52	臺北市	內湖區	內湖區環山路1段與環山路1段9巷口	25.08299198	121.5655516	0	0	2	3	8	5	5	3	1	1	5	4	5	13	4	4	5	4	4	2	16	1	5	1	7	2	8	1		1	3	7	
113	9	12	13	10	臺北市	信義區	信義區基隆路2段71號	25.0305405	121.558148	0	0	2	2	8	7	5	14	9	1	5	4	5	13	4	4	3	5	5	2	12	1	1	1	6	1	10	1		1	2	14	
113	9	12	13	11	臺北市	松山區	松山區環東大道與堤頂大道口匯流處	25.05068786	121.5700226	0	0	1	2	8	6	5	3	1	1	5	4	5	13	3	1	8	4	5	2	16	4	8	1	7	1	4	1		1	3	6	
113	9	12	13	42	臺北市	大安區	大安區辛亥路2段與建國南路2段口	25.0224801	121.5381745	0	0	1	2	8	5	5	3	2	1	5	4	5	13	2	1	1	4	4	2	12	4	9	1	7	11	8	2		1	3	2	
113	9	12	13	50	臺北市	士林區	士林區中正路與文昌路口	25.0945271	121.521964	0	0	2	3	8	6	5	4	1	1	5	4	5	13	2	1	1	4	5	2	17	1	9	1	5	1	10	1		1	2	11	
113	9	12	14	17	臺北市	大安區	大安區金華街與青田街口	25.0299669	121.5315029	0	0	1	2	8	7	5	4	1	1	5	4	5	13	2	1	5	4	5	2	17	1	6	1	7	1	4	1		1	3	5	
113	9	12	14	34	臺北市	文山區	文山區木柵路1段172號	24.9877346	121.5521479	0	0	1	2	7	6	5	14	9	1	5	4	5	13	1	1	5	4	5	2	12	1	9	1	5	1	10	1		2	3	12	
113	9	12	14	37	臺北市	大同區	大同區重慶北路3段120巷與昌吉街95巷口	25.0672381	121.5131481	0	0	2	3	8	5	5	3	1	1	5	4	5	13	4	4	5	4	5	2	17	1	5	1	7	1	8	1		2	3	17	
113	9	12	14	43	臺北市	大同區	大同區大龍街與酒泉街口	25.0720003	121.5156649	0	0	1	2	8	6	5	5	2	1	5	4	5	13	4	4	5	4	5	2	9	5	16	8	4	10	20	1		1	2	16	
113	9	12	14	45	臺北市	萬華區	萬華區艋舺大道與興寧街口	25.0327603	121.4994561	0	0	1	2	8	6	5	4	1	1	5	4	5	13	4	4	8	3	5	1	17	2	12	1	5	1	10	1		1	2	17	
113	9	12	15	5	臺北市	萬華區	萬華區寶興街與寶興街38巷口	25.0273528	121.4933537	0	0	1	2	8	6	5	4	1	1	5	4	5	13	4	4	9	5	5	2	16	1	5	1	5	1	10	1		2	2	11	
113	9	12	15	25	臺北市	中正區	中正區貴陽街1段與博愛路口	25.0389262	121.5109282	0	0	2	3	8	7	5	14	9	1	5	4	5	13	1	1	5	4	5	2	12	1	9	3	5	1	18	1		2	2	14	
113	9	12	16	8	臺北市	南港區	南港區忠孝東路6段與忠孝東路6段口無名巷	25.0498374	121.591187	0	0	1	2	8	7	5	4	2	1	5	4	5	13	2	1	1	4	4	2	16	4	5	1	3	1	8	1		1	3	6	
113	9	12	16	43	臺北市	中正區	中正區新生南路1段170巷與連雲街口	25.03412088	121.5311541	0	0	1	3	8	6	5	3	2	1	5	4	5	13	4	4	10	5	5	2	17	4	15	1	3	11	8	1		2	3	17	
113	9	12	17	3	臺北市	士林區	士林區中山北路4段與通河街口	25.0797119	121.5243091	0	0	1	2	8	6	5	3	1	1	5	4	5	13	1	1	2	3	5	1	16	1	6	1	7	2	8	1		1	3	2	
113	9	12	17	18	臺北市	信義區	信義區和平東路3段往西	25.010092	121.5651799	0	0	1	2	8	6	5	12	9	1	5	4	5	13	4	4	4	5	5	2	18	1	5	1	6	1	10	1		2	2	11	
113	9	12	17	20	臺北市	文山區	文山區木柵路1段58巷27號旁	24.9864746	121.5483479	0	0	2	3	8	7	5	14	9	1	5	4	5	13	4	4	10	5	5	2	17	1	9	1	5	1	10	1		1	2	11	
113	9	12	17	46	臺北市	大同區	大同區承德路3段與敦煌路口	25.075312	121.5200562	0	0	2	2	8	6	5	5	1	1	5	4	5	13	2	1	1	4	5	2	17	1	6	1	6	1	10	1		1	2	13	
113	9	12	18	5	臺北市	文山區	文山區木柵路4段與和平東路4段口	24.9983238	121.5746512	0	0	1	2	8	5	5	3	1	1	5	4	5	13	2	1	5	4	5	2	12	1	6	1	7	2	8	1		1	3	5	
113	9	12	18	20	臺北市	大同區	大同區重慶北路3段與民族西路口	25.0686726	121.5136027	0	0	1	2	8	5	5	4	1	1	5	4	5	13	1	1	1	4	5	2	17	1	1	1	6	1	10	1		1	2	11	
113	9	12	18	30	臺北市	松山區	松山區光復南路4號	25.0478688	121.557679	0	0	1	2	8	5	5	14	20	4	5	4	5	13	4	4	10	5	5	2	9	1	9	8	4	1	20	1		1	2	17	
113	9	12	19	0	臺北市	中山區	中山區中山北路2段與長春路口	25.0549476	121.5228052	0	0	1	2	7	5	5	4	1	1	5	4	5	13	1	1	4	3	5	2	12	4	7	1	3	1	7	1		1	3	8	
113	9	12	19	40	臺北市	中山區	中山區建國北路1段148號	25.0516223	121.5365117	0	0	3	3	8	5	5	14	9	1	5	4	5	13	4	4	1	4	5	2	13	1	9	1	5	2	10	1		1	2	13	
113	9	12	19	49	臺北市	士林區	士林區福國路15巷與中山北路5段829巷口	25.1015035	121.524626	0	0	1	2	8	5	5	5	1	1	5	4	5	13	4	4	10	5	5	2	15	4	9	1	3	1	10	1		1	2	11	
113	9	12	20	15	臺北市	中正區	中正區汀州路3段與思源街14巷口	25.0161364	121.5307404	0	0	1	2	8	5	5	3	1	1	5	4	5	13	4	4	5	2	5	2	17	1	5	1	5	2	10	1		1	3	11	
113	9	12	20	58	臺北市	松山區	松山區八德路2段與八德路2段451巷口	25.04824475	121.5474267	0	0	3	3	8	5	5	3	1	1	5	4	5	13	2	1	9	4	5	2	17	1	6	1	6	2	10	1		1	2	12	
113	9	12	21	34	臺北市	中山區	中山區市民大道2段與天津街口	25.0480412	121.5224285	0	0	1	2	8	5	5	4	1	1	5	4	5	13	2	2	1	5	5	1	16	4	6	1	3	1	4	1		1	3	5	
113	9	12	21	35	臺北市	中正區	中正區和平西路2段100號	25.0300841	121.5099976	0	0	1	3	8	5	5	14	9	1	5	4	5	13	4	4	1	4	5	2	13	1	7	1	7	2	2	1		1	3	7	
113	9	12	23	3	臺北市	中山區	中山區民權西路與天祥路口	25.06288271	121.5207859	0	0	1	2	8	5	5	14	9	1	5	4	5	13	2	1	1	5	5	1	1	5	16	8	4	10	20	1		2	2	16	
113	9	12	23	57	臺北市	松山區	松山區延壽街330巷8弄與延壽街330巷口	25.0558634	121.5603519	0	0	1	2	7	5	5	4	1	1	5	4	5	13	3	1	8	3	5	2	15	1	9	1	7	2	8	1		1	3	2	
113	9	13	0	14	臺北市	大安區	大安區大安路1段與大安路1段51巷口	25.0431229	121.5461917	0	0	1	2	7	5	5	4	1	1	5	4	5	13	4	4	10	3	5	2	15	1	9	1	6	1	9	1		1	2	14	
113	9	13	0	55	臺北市	中山區	中山區中山北路3段與民族東路口	25.0680754	121.522901	0	0	1	2	8	5	5	4	2	1	5	4	5	13	1	1	1	4	5	2	17	1	9	1	5	1	10	1		1	2	14	
113	9	13	3	41	臺北市	萬華區	萬華區成都路與昆明街口	25.0430239	121.5047361	0	0	1	2	8	5	5	4	2	1	5	4	5	13	1	1	10	3	5	2	3	1	5	1	7	2	8	1		1	3	1	
113	9	13	4	5	臺北市	中山區	中山區林森北路85巷與長安東路1段53巷口	25.0494386	121.5265595	0	0	1	2	8	5	5	4	1	1	5	4	5	13	4	4	9	4	5	2	17	1	9	1	7	2	4	1		1	3	1	
113	9	13	6	40	臺北市	文山區	文山區木新路3段與木新路3段127巷口	24.9819976	121.5619394	0	0	2	2	8	6	5	3	1	1	5	4	5	13	4	4	5	5	4	2	16	1	1	1	6	1	10	1		1	2	14	
113	9	13	7	7	臺北市	中正區	中正區市民大道1段與中山北路1段口	25.04798357	121.5205722	0	0	3	4	8	6	5	4	1	1	5	4	5	13	2	1	1	4	5	2	17	1	8	1	5	2	10	1		1	3	13	
113	9	13	7	36	臺北市	松山區	松山區南京東路3段與敦化北路口	25.0516745	121.5486731	0	0	1	2	8	6	5	4	1	1	5	4	5	13	1	1	1	4	4	1	12	1	9	1	6	2	10	1		1	2	14	
113	9	13	7	41	臺北市	大安區	大安區新生南路1段與八德路2段口	25.0446795	121.5330056	0	0	2	3	8	7	5	4	2	1	5	4	5	13	2	1	8	3	5	1	12	1	9	1	7	1	8	1		1	3	6	
113	9	13	7	44	臺北市	士林區	士林區中正路與基河路口口	25.0933047	121.5200876	0	0	2	2	8	6	5	4	2	1	5	4	5	13	2	1	3	4	5	2	13	1	9	1	7	1	8	1		1	2	5	
113	9	13	7	44	臺北市	萬華區	萬華區堤外便道與萬大路口	25.0161499	121.4957374	0	0	1	2	8	5	5	4	1	1	5	4	5	13	1	1	8	3	5	1	16	4	5	1	3	1	9	1		1	3	12	
113	9	13	7	45	臺北市	大安區	大安區和平東路2段與建國南路2段口	25.0253718	121.5378944	0	0	2	3	8	6	5	4	1	1	5	4	5	13	2	1	1	4	5	2	17	4	12	1	3	11	10	1		2	2	11	
113	9	13	7	49	臺北市	萬華區	萬華區堤外便道富民路水門口-青年路水門口段	25.0174947	121.5008971	0	0	1	2	7	6	5	14	9	1	5	4	5	13	4	4	8	3	5	2	16	4	5	1	3	1	8	1		1	2	2	
113	9	13	7	50	臺北市	萬華區	萬華區桂林路與桂林路29巷口	25.0378359	121.5047091	0	0	3	4	8	7	5	3	2	1	5	4	5	13	4	4	5	4	4	2	17	1	6	1	5	1	10	1		1	2	12	
113	9	13	8	4	臺北市	中正區	中正區公園路38號	25.0437371	121.5166809	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	5	4	5	1	17	1	15	1	5	1	10	1		2	2	13	
113	9	13	8	12	臺北市	大安區	大安區通化街171巷與通化街165巷24弄口	25.0277486	121.5550287	0	0	1	2	8	6	5	4	2	1	5	4	5	13	4	4	9	5	5	2	16	1	5	1	5	1	10	1		1	2	14	
113	9	13	8	21	臺北市	大同區	大同區重慶北路1段與鄭州路口	25.0495804	121.5132477	0	0	2	2	8	7	5	4	2	1	5	4	5	13	2	1	1	4	5	2	17	4	15	1	3	1	10	1		1	2	12	
113	9	13	8	23	臺北市	中正區	中正區中山南路與濟南路1段口	25.0433512	121.5190325	0	0	1	2	8	6	5	4	1	1	5	4	5	13	1	2	1	4	1	2	15	1	15	1	6	2	10	1		1	3	13	
113	9	13	8	50	臺北市	松山區	松山區基隆路1段與八德路4段口	25.0493384	121.5691356	0	0	2	2	8	6	5	5	1	1	5	4	5	13	2	1	1	3	5	2	15	1	9	8	4	1	20	1		1	2	12	
113	9	13	9	0	臺北市	中正區	中正區延平南路123號	25.0387355	121.5086245	0	0	1	2	8	6	5	14	9	1	5	4	5	13	4	4	9	4	5	2	16	1	11	1	7	2	8	1		1	3	4	
113	9	13	9	17	臺北市	松山區	松山區南京東路4段53巷與南京東路4段53巷11弄口	25.0533286	121.5511477	0	0	1	2	8	6	5	4	1	1	5	4	5	13	4	4	10	5	5	2	15	1	9	1	7	1	8	1		1	3	8	14
113	9	13	9	25	臺北市	中山區	中山區長安西路19巷65號旁	25.05169347	121.5204163	0	0	1	2	8	5	6	14	9	1	5	4	5	13	4	4	10	5	5	2	14	4	2	1	3	1	8	1		1	3	7	
113	9	13	9	27	臺北市	大同區	大同區長安西路與西寧北路口	25.0519691	121.5085201	0	0	1	2	8	7	5	4	2	1	5	4	5	13	2	1	5	4	5	2	17	4	5	1	3	1	8	1		1	3	16	
113	9	13	9	36	臺北市	南港區	南港區研究院路1段130巷99號與研究院路1段130巷口	25.0474011	121.6121076	0	0	1	2	8	5	5	4	2	1	5	4	5	13	4	4	10	5	5	2	15	1	9	1	5	1	11	1		1	2	14	
113	9	13	9	45	臺北市	中正區	中正區重慶南路1段與愛國西路口	25.03537691	121.5125179	0	0	1	2	8	6	5	5	1	1	5	4	5	13	2	1	3	3	5	2	17	1	9	1	5	2	10	1		1	3	13	
113	9	13	9	47	臺北市	中山區	中山區八德路2段229號	25.046575	121.5408904	0	0	2	3	8	6	5	14	9	1	5	4	5	13	4	4	5	4	5	2	16	4	11	1	3	1	8	1		1	3	8	
113	9	13	9	49	臺北市	大同區	大同區承德路2段與承德路2段187巷口	25.0591659	121.5182739	0	0	1	2	8	6	5	3	2	1	5	4	5	13	4	4	1	4	5	2	17	4	15	1	3	2	4	1		1	3	2	
113	9	13	9	55	臺北市	中正區	中正區青島東路1號	25.0441932	121.5206385	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	9	4	4	1	17	1	11	1	7	1	4	1		2	3	4	
113	9	13	10	5	臺北市	內湖區	內湖區瑞光路451號	25.0784914	121.5703462	0	0	1	2	8	6	5	14	9	1	5	4	5	13	4	4	5	4	5	2	17	1	5	1	6	1	10	1		2	2	12	
113	9	13	10	18	臺北市	內湖區	內湖區民權東路6段與民權東路6段46巷口	25.0679036	121.5815911	0	0	1	2	8	5	5	4	1	1	5	4	5	13	1	1	1	4	5	2	16	1	5	1	7	2	8	1		1	3	5	
113	9	13	10	55	臺北市	南港區	南港區市民大道7段與向陽路口	25.0514453	121.5953877	0	0	1	2	8	6	5	4	3	1	5	4	5	13	1	1	3	4	5	2	13	1	9	1	7	2	4	1		1	3	8	
113	9	13	11	7	臺北市	中山區	中山區市民高架道往西(中山北路上方)	25.04797012	121.5207984	0	0	1	2	8	5	5	10	9	1	5	4	5	13	4	4	1	4	5	2	13	4	9	1	3	1	8	1		1	3	1	
113	9	13	11	36	臺北市	內湖區	內湖區港墘路250號	25.0749833	121.5730426	0	0	1	2	8	6	5	14	9	1	5	4	5	13	4	4	3	4	5	2	16	1	15	1	5	1	10	1		2	3	11	
113	9	13	11	52	臺北市	松山區	松山區市民大道4段37號	25.04521875	121.5456555	0	0	1	2	8	7	5	14	9	1	5	4	5	13	4	4	9	4	5	2	13	1	8	1	7	1	8	1		1	3	7	
113	9	13	12	40	臺北市	中山區	中山區中山北路4段新生高匝道	25.076835	121.5251277	0	0	2	3	8	5	5	14	9	1	5	4	5	13	1	1	1	4	4	2	17	4	9	1	3	1	8	1		1	3	2	
113	9	13	12	40	臺北市	中山區	中山區民生東路2段與吉林路口	25.0579809	121.5302877	0	0	2	3	8	6	5	4	1	1	5	4	5	13	2	1	4	5	5	1	13	4	9	1	3	1	10	1		2	2	11	
113	9	13	12	45	臺北市	士林區	士林區延平北路8段2巷153弄與延平北路8段口堤外道路	25.1121741	121.4842905	0	0	2	2	8	6	5	3	1	1	5	4	5	13	4	4	10	5	5	1	17	1	15	1	6	2	10	1		1	2	13	
113	9	13	12	51	臺北市	中山區	中山區農安街210號	25.0649483	121.5367983	0	0	1	2	8	6	5	14	9	1	5	4	5	13	2	1	10	3	5	1	17	1	9	1	7	1	8	1		2	3	1	
113	9	13	13	7	臺北市	大安區	大安區安和路1段與安和路1段109巷口口	25.0354724	121.5530493	0	0	1	2	8	6	5	4	1	1	5	4	5	13	2	1	1	4	5	2	3	4	5	1	3	1	8	1		1	3	8	
113	9	13	13	35	臺北市	大同區	大同區環河北路1段295號對面	25.0591207	121.5083572	0	0	1	3	8	6	5	10	7	1	5	4	5	13	4	4	1	4	5	2	13	1	9	1	7	1	8	1		1	3	1	
113	9	13	13	37	臺北市	信義區	信義區吳興街524巷21號	25.0221785	121.5681667	0	0	1	2	8	6	5	14	9	1	5	4	5	13	4	4	10	5	5	2	18	1	9	1	5	1	10	1		1	2	12	
113	9	13	14	20	臺北市	內湖區	內湖區成功交流道東南角	25.0642118	121.5909765	0	0	1	2	8	6	5	4	1	1	5	4	5	13	2	1	1	4	5	2	17	1	6	1	7	1	8	1		2	3	2	
113	9	13	14	50	臺北市	萬華區	萬華區開封街2段與漢中街口	25.0463414	121.5079031	0	0	1	2	8	6	5	3	1	1	5	4	5	13	4	4	8	3	5	1	17	1	12	1	5	1	10	1		1	2	17	
113	9	13	15	0	臺北市	中山區	中山區北安路578巷8弄與北安路588巷口	25.0810871	121.5491746	0	0	1	2	8	6	5	4	1	1	5	4	5	13	4	4	9	4	5	2	15	1	9	1	6	1	10	1		2	2	11	
113	9	13	15	20	臺北市	松山區	松山區長春路420號	25.0545216	121.5444459	0	0	1	5	8	6	5	14	9	1	5	4	5	13	4	4	5	4	5	2	13	1	9	1	6	1	10	1		1	2	11	
113	9	13	15	25	臺北市	士林區	士林區中山北路6段290巷7弄與德行東路109巷63弄口	25.1096584	121.5275272	0	0	1	2	8	6	5	4	1	1	5	4	5	13	4	4	10	5	5	2	15	1	9	1	7	1	4	1		1	3	1	
113	9	13	15	40	臺北市	北投區	北投區清江路與大興街口	25.13076626	121.5021472	0	0	1	2	8	6	5	4	2	1	5	4	5	13	2	1	4	1	5	2	17	1	1	1	7	1	8	1		2	3	8	
113	9	13	15	50	臺北市	文山區	文山區辛亥路4段與辛亥路4段222巷口口	25.002151	121.5553555	0	0	2	2	8	6	5	3	2	1	5	4	5	13	3	1	1	4	5	2	16	1	11	1	6	1	10	1		2	2	12	
113	9	13	15	55	臺北市	萬華區	萬華區艋舺大道與環河南路2段口	25.02790985	121.4892772	0	0	1	2	8	6	5	3	1	1	5	4	5	13	4	4	1	5	5	2	16	1	6	1	7	1	8	1		1	3	4	
113	9	13	16	1	臺北市	萬華區	萬華區西藏路326號	25.0294597	121.5001136	0	0	1	2	8	6	5	14	9	1	5	4	5	13	4	4	8	3	5	1	12	1	10	1	5	1	10	1		1	2	14	
113	9	13	16	14	臺北市	大同區	大同區台北橋機慢車道往東	25.0634656	121.5072925	0	0	1	2	8	7	5	14	11	1	5	4	5	13	4	4	1	5	5	2	17	4	9	1	3	1	10	1		1	3	12	
113	9	13	16	15	臺北市	士林區	士林區延平北路5段與延平北路5段244巷口	25.0844905	121.5099006	0	0	2	3	8	5	5	4	1	1	5	4	5	13	1	1	10	5	5	1	16	1	1	1	5	1	10	1		2	2	14	
113	9	13	16	20	臺北市	大同區	大同區環河北路2段與昌吉街口	25.0657818	121.5089006	0	0	1	2	8	6	5	3	2	1	5	4	5	13	4	4	8	3	5	1	12	4	9	1	3	1	10	1		1	2	11	
113	9	13	16	31	臺北市	大安區	大安區無名巷、廢鐵道(延吉街131巷1弄34號前)	25.0437358	121.5546432	0	0	1	2	8	7	5	4	1	1	5	4	5	13	4	4	1	5	5	2	15	1	9	1	7	2	8	1		2	3	7	
113	9	13	17	15	臺北市	大安區	大安區信義路4段與信義路4段400巷口	25.0329751	121.5566166	0	0	2	2	8	6	5	3	1	1	5	4	5	13	4	4	9	4	5	2	16	4	9	8	4	1	20	1		1	2	11	
113	9	13	17	20	臺北市	內湖區	內湖區民權東路6段63號前	25.0691322	121.5875816	0	0	1	3	8	5	5	14	8	1	5	4	5	12	4	4	1	4	4	2	13	1	7	1	7	2	8	1		1	2	5	
113	9	13	17	27	臺北市	士林區	士林區中山北路5段與雙溪街口	25.1007767	121.5263503	0	0	1	2	8	6	5	4	2	1	5	4	5	13	3	1	10	5	5	2	16	1	5	1	5	1	10	1		2	2	12	
113	9	13	17	40	臺北市	內湖區	內湖區文湖街21巷100弄與文湖街21巷88弄口	25.0906665	121.5609017	0	0	1	2	8	6	5	11	9	1	5	4	5	13	4	4	10	5	5	2	17	1	9	8	4	1	20	1		1	2	12	
113	9	13	17	54	臺北市	文山區	文山區木新路3段67號	24.9822477	121.5634552	0	0	1	2	7	6	5	14	20	4	5	4	5	13	4	4	10	5	5	2	8	1	3	8	4	9	20	1		2	3	15	
113	9	13	18	20	臺北市	中正區	中正區忠孝東路1段與紹興南街口	25.0443107	121.5251955	0	0	1	2	7	6	5	4	1	1	5	4	5	13	1	1	3	4	5	2	13	1	5	1	7	1	8	1		2	3	1	
113	9	13	18	23	臺北市	中正區	中正區南海路37號前	25.0314724	121.5127616	0	0	1	3	8	5	5	14	9	1	5	4	5	13	4	4	10	4	5	2	13	1	9	1	6	1	10	1		2	2	11	
113	9	13	18	25	臺北市	大安區	大安區敦化南路2段107號	25.028435	121.5490056	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	1	4	5	2	13	1	9	1	7	1	8	1		1	3	1	
113	9	13	18	35	臺北市	內湖區	內湖區民權東路6段180巷與成功路2段115巷口	25.0655264	121.5925351	0	0	1	2	7	5	5	14	9	1	5	4	5	13	1	1	5	5	5	2	13	1	9	1	5	1	10	1		1	3	11	
113	9	13	18	40	臺北市	士林區	士林區至誠路1段2-1號	25.1011677	121.5369682	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	5	4	5	2	13	1	15	1	6	1	10	1		1	2	11	
113	9	13	19	11	臺北市	中山區	中山區長春路221號	25.05472635	121.5388036	0	0	1	2	7	5	5	14	8	1	5	4	5	13	4	4	5	5	4	2	13	1	9	1	6	1	10	1		1	3	11	
113	9	13	19	43	臺北市	中山區	中山區中山北路2段與長春路口	25.05510762	121.5228567	0	0	1	2	6	5	5	4	1	1	4	4	5	13	2	1	1	4	5	2	17	4	8	1	6	9	10	1		1	3	17	
